,end_date_volume,vw_x,end_date_open_price,end_date_close_price,end_date_high_price,end_date_low_price,t_x,n_x,ticker,start_date_volume,vw_y,start_date_open_price,start_date_close_price,start_date_high_price,start_date_low_proce,t_y,n_y
1485,457356.0,65.9736,65.3,65.8,66.85,64.99,1610082000000,5280,IAA,276564.0,65.3986,65.28,65.2,66.09,64.96,1609131600000,4604
1486,570913.0,190.6197,191.87,191.48,191.95,187.39,1610082000000,8949,IAC,1383042.0,193.3854,190.09,194.5,196.6749,189.35,1609736400000,18419
1487,349849.0,66.0728,65.76,65.96,66.66,65.29,1610082000000,4294,IART,717307.0,62.8147,65.08,62.63,65.15,62.36,1609736400000,10483
1488,15764593.0,35.3836,35.95,35.26,35.994,34.86,1610082000000,31971,IAU,16287197.0,36.9922,36.96,37.1,37.1,36.7822,1609736400000,25311
1489,67542.0,19.777,20.31,19.77,20.31,19.4,1610082000000,1256,IBCP,122042.0,18.625,18.5,18.7,18.78,18.18,1609736400000,1827
1490,6915376.0,1.1761,1.18,1.2,1.2,1.16,1610082000000,10827,IBIO,20258151.0,1.9948,2.03,2.08,2.12,1.85,1593576000000,38174
1491,1010221.0,70.2802,69.33,69.88,71.87,69.0,1610082000000,11517,IBKR,684196.0,60.9977,61.49,61.23,62.0,59.99,1609736400000,8771
1492,4778405.0,128.142,128.57,128.53,129.32,126.98,1610082000000,51613,IBM,5314699.0,124.0627,125.85,123.94,125.9174,123.04,1609736400000,60014
1493,150641.0,40.2292,41.1,40.19,41.1772,39.63,1610082000000,2103,IBOC,191147.0,36.7382,37.46,36.85,37.84,35.92,1609736400000,2858
1494,149303.0,107.7725,113.52,106.59,113.52,106.14,1610082000000,3210,IBP,204434.0,103.1658,105.91,102.8,105.97,101.285,1609736400000,3357
1495,154372.0,65.9086,68.57,65.85,68.57,64.68,1610082000000,2807,IBTX,157736.0,61.8832,62.52,62.13,63.0,60.4714,1609736400000,3120
1496,170273.0,3.7651,3.8,3.8,3.9398,3.6,1610082000000,957,ICD,202624.0,3.0696,2.99,3.16,3.24,2.9554,1609736400000,886
1497,2435875.0,117.1618,116.49,117.63,118.08,116.091,1610082000000,29806,ICE,2760633.0,113.4379,115.9,113.3,116.25,112.37,1609736400000,35165
1498,106747.0,79.3764,79.07,79.67,79.99,78.29,1610082000000,1837,ICFI,83862.0,72.8052,74.84,72.48,75.3,71.85,1609736400000,2190
1499,526998.0,35.6309,35.96,34.91,36.7,34.59,1610082000000,6113,ICHR,247169.0,30.719,30.99,30.5,31.53,30.3,1609131600000,3216
1500,1070683.0,31.0336,31.72,31.09,31.73,30.1926,1610082000000,8675,ICPT,1607900.0,26.5397,24.21,27.39,27.77,23.7838,1609736400000,15972
1501,343779.0,222.1776,219.96,221.48,227.07,218.53,1610082000000,4435,ICUI,101753.0,212.1,215.93,212.06,217.7217,208.6,1609736400000,3557
1502,70395.0,6.9082,6.76,6.9739,7.07,6.76,1610082000000,406,ID,191026.0,6.5233,6.32,6.59,6.67,6.32,1609736400000,1451
1503,397611.0,88.3437,87.52,89.21,89.23,86.57,1610082000000,5484,IDA,539264.0,92.5336,96.46,91.79,96.46,91.79,1609736400000,7768
1504,211242.0,66.5097,66.13,66.79,67.0,65.59,1610082000000,3377,IDCC,223220.0,60.8563,61.19,61.05,61.6,59.93,1609736400000,3091
1505,178647.0,12.3056,12.79,12.38,12.87,11.85,1610082000000,1708,IDT,40017.0,6.5206,6.54,6.56,6.6,6.42,1596427200000,545
1506,401413.0,509.3167,499.79,513.2,513.56,499.29,1610082000000,14310,IDXX,472344.0,492.4581,503.0,491.77,504.6599,483.125,1609736400000,14410
1507,109124.0,14.1578,14.53,13.99,14.7533,13.62,1610082000000,1460,IDYA,177597.0,13.565,14.02,13.49,14.34,13.16,1609736400000,2191
1508,1913877.0,22.3401,23.51,22.18,24.13,21.14,1610082000000,18017,IEA,641747.0,16.2735,16.98,16.48,17.0067,15.5575,1609736400000,5465
1509,156562.0,55.4586,56.0,55.35,56.0,55.0601,1610082000000,1635,IEP,380862.0,51.9347,50.78,52.06,52.63,50.755,1609736400000,3575
1510,53973.0,48.2472,50.57,47.95,50.57,47.3116,1610082000000,1426,IESC,57500.0,32.2004,32.33,32.65,32.76,31.53,1601524800000,1427
1511,253860.0,206.8032,207.75,206.92,208.95,204.16,1610082000000,5911,IEX,343919.0,195.7103,198.84,195.31,199.19,193.91,1609736400000,6777
1512,2879296.0,119.3792,119.57,119.0,121.0,117.79,1610082000000,29529,IFF,5079161.0,106.1252,109.55,105.08,109.83,103.94,1609736400000,44320
1513,3419675.0,1.8137,1.84,1.81,1.89,1.72,1610082000000,9582,IGC,564749.0,0.4908,0.5299,0.4457,0.544,0.43,1585713600000,2324
1514,472141.0,13.1995,13.51,13.28,13.57,12.91,1610082000000,4177,IHRT,547902.0,12.8755,13.02,12.92,13.0872,12.49,1609736400000,3451
1515,12533.0,2.4067,2.12,2.44,2.4906,2.12,1610082000000,118,IHT,8248.0,1.5818,1.5569,1.5969,1.5969,1.5569,1580706000000,38
1516,101490.0,3.5077,3.55,3.5,3.59,3.45,1610082000000,639,III,251235.0,3.2694,3.33,3.28,3.36,3.17,1609736400000,802
1517,54506.0,24.683,25.74,24.57,25.74,24.2701,1610082000000,824,IIIN,49924.0,19.6199,18.95,19.7,19.87,18.92,1601870400000,861
1518,125756.0,31.7665,31.61,31.71,32.1,31.435,1610082000000,1732,IIIV,212693.0,25.5347,25.17,25.76,25.99,24.98,1601524800000,3063
1519,17768.0,17.7773,18.17,17.75,18.17,17.55,1610082000000,319,IIN,31674.0,17.8253,18.48,17.46,18.48,17.46,1609736400000,376
1520,627575.0,176.3556,174.94,178.44,178.57,172.5,1610082000000,12648,IIPR,423643.0,178.8711,184.0,177.5,186.264,174.02,1609736400000,12711
1521,1062238.0,82.802,84.32,82.37,84.69,81.4352,1610082000000,18603,IIVI,6542202.0,44.5083,47.91,43.505,47.92,43.02,1593576000000,53318
1522,310741.0,22.3268,22.48,22.27,22.68,22.21,1610082000000,2901,ILPT,268568.0,22.6809,23.34,22.6,23.37,22.45,1609736400000,3438
1523,1022774.0,18.1869,18.18,18.28,18.33,17.85,1610082000000,7256,IMAX,981433.0,17.5937,18.08,17.6,18.2099,17.11,1609736400000,7633
1524,17343.0,5.0688,5.15,5.09,5.17,4.9128,1610082000000,231,IMBI,33083.0,3.6267,3.61,3.77,3.94,3.53,1580706000000,212
1525,1436551.0,6.9967,7.06,6.98,7.14,6.88,1610082000000,10400,IMGN,2864678.0,6.4286,6.52,6.495,6.58,6.265,1609736400000,18198
1526,73798.0,2.9448,3.0,2.95,3.1241,2.85,1610082000000,360,IMH,465467.0,2.8334,3.11,3.09,3.18,2.66,1609736400000,1404
1527,111124.0,42.0024,42.97,42.0,42.97,41.3,1610082000000,2477,IMKTA,105909.0,37.1945,36.68,37.43,37.67,36.37,1601265600000,1765
1528,1127531.0,12.2325,12.28,12.22,12.7,11.8,1610082000000,11206,IMMR,1867629.0,10.7458,11.45,10.75,11.46,10.31,1609736400000,14690
1529,650827.0,21.7527,22.36,21.78,22.36,21.5,1610082000000,5142,IMO,538671.0,19.3542,19.09,19.36,19.635,19.09,1609736400000,3663
1530,645559.0,13.319,14.27,13.4,14.28,12.9,1610082000000,6750,IMRA,25977.0,23.4123,22.06,23.98,24.1,22.05,1609736400000,419
1531,156021.0,17.6074,17.34,17.81,18.18,17.01,1610082000000,1808,IMUX,238829.0,16.033,15.98,16.15,16.35,15.4549,1609736400000,2359
1532,345041.0,48.9343,47.53,49.6,49.87,47.44,1610082000000,5042,IMVT,218783.0,14.2207,15.33,14.39,15.33,13.3,1585713600000,1632
1533,204182.0,15.9714,15.92,16.03,16.15,15.76,1610082000000,1794,IMXI,185666.0,15.387,15.55,15.53,15.67,15.03,1609736400000,2574
1534,29543.0,29.9614,30.25,30.27,30.27,29.55,1610082000000,502,INBK,58743.0,27.7826,28.73,27.85,28.73,27.35,1609736400000,828
1535,74770.0,33.6481,34.49,34.15,34.965,32.08,1610082000000,1657,INBX,221849.0,31.709,33.07,31.26,35.29,30.27,1609736400000,2789
1536,1458118.0,93.1621,90.35,93.83,94.0,90.26,1610082000000,22283,INCY,1567404.0,86.0134,86.98,86.45,87.48,83.31,1609736400000,18686
1537,152386.0,77.4307,80.41,77.07,81.24,76.11,1610082000000,2889,INDB,110708.0,72.4864,73.35,72.6,73.69,71.33,1609736400000,2017
1538,2675.0,65.447,65.75,65.01,65.75,65.01,1610082000000,94,INDT,1565.0,64.0051,63.51,63.51,63.51,63.51,1609736400000,17
1539,6178807.0,9.3686,9.73,9.2,9.93,9.095,1610082000000,30774,INFN,2487064.0,11.0274,11.14,10.94,11.43,10.73,1609131600000,16368
1540,61766.0,17.5708,17.94,17.23,18.2365,17.23,1610082000000,848,INFU,59957.0,18.7441,19.0,18.65,19.06,18.4401,1609736400000,682
1541,257777.0,46.1032,49.06,46.14,49.25,44.51,1610082000000,4028,INGN,154683.0,44.0187,44.82,43.96,44.93,43.04,1609736400000,2821
1542,350124.0,80.3632,81.4,80.42,81.73,79.54,1610082000000,6257,INGR,479521.0,78.4517,79.17,78.86,79.77,77.31,1609736400000,8244
1543,323803.0,4.8538,4.4,4.87,5.32,4.4,1610082000000,1657,INM,444084.0,3.7988,4.49,3.25,4.5,3.25,1605157200000,2065
1544,184042.0,18.2434,18.86,18.26,19.3,17.12,1610082000000,1731,INMB,462223.0,16.6805,17.1,17.66,17.67,15.63,1609736400000,3482
1545,5881362.0,8.6541,8.74,8.61,8.7536,8.6,1610082000000,12755,INN,573917.0,8.699,9.09,8.6,9.23,8.57,1609736400000,4469
1546,7748766.0,9.2221,9.35,9.22,9.46,9.01,1610082000000,32024,INO,15560223.0,9.4377,9.05,9.73,9.82,8.81,1609736400000,57770
1547,2904357.0,1.1129,1.11,1.11,1.14,1.09,1610082000000,7409,INPX,4266859.0,1.0415,1.02,1.06,1.07,1.01,1609736400000,6877
1548,6243137.0,15.0214,14.615,15.09,15.65,14.21,1610082000000,28931,INSG,3395111.0,14.8889,15.25,14.73,15.67,14.41,1609736400000,22054
1549,814028.0,33.4856,33.93,33.63,34.67,32.71,1610082000000,7760,INSM,690397.0,33.5632,33.86,33.42,34.97,33.02,1609736400000,8087
1550,352598.0,193.2646,187.0,194.1,201.98,185.0,1610082000000,7238,INSP,261548.0,182.4467,184.56,182.45,187.13,179.62,1609736400000,6092
1551,165129.0,18.7099,18.2,18.58,19.38,18.115,1610082000000,1771,INSW,156911.0,17.1932,16.63,17.35,17.5,16.46,1609736400000,1344
1552,321931.0,32.7773,33.82,32.64,33.98,32.37,1610082000000,4129,INT,346281.0,31.6352,31.7,31.49,32.49,31.2,1609736400000,4027
1553,33625379.0,51.7859,52.45,51.65,52.53,51.27,1610082000000,206149,INTC,21269166.0,47.1314,47.19,47.07,47.635,46.86,1609131600000,123773
1554,1104.0,30.9249,31.2499,30.68,31.25,30.26,1610082000000,13,INTG,3210.0,26.5806,26.5001,25.56,27.23,25.56,1593576000000,37
1555,36412.0,6.4314,6.66,6.4,6.86,6.25,1610082000000,284,INTT,140502.0,6.6004,6.49,6.47,6.8,6.2907,1609736400000,690
1556,1259108.0,372.828,369.79,374.46,375.03,368.5952,1610082000000,22939,INTU,1248595.0,311.4572,309.84,311.7,313.45,308.97,1596427200000,23280
1557,248575.0,19.3288,18.01,18.56,20.3231,17.99,1610082000000,1440,INTZ,116655.0,17.0369,17.88,17.11,17.88,16.9,1609736400000,1094
1558,11675984.0,0.6179,0.609,0.629,0.6672,0.567,1610082000000,15197,INUV,2532319.0,0.4628,0.4715,0.4655,0.475,0.4484,1609736400000,4296
1559,391471.0,12.8444,12.75,12.87,13.06,12.66,1610082000000,4015,INVA,927751.0,12.4786,12.39,12.48,12.5917,12.25,1609736400000,6759
1560,62561.0,8.071,8.22,8.13,8.45,7.8,1610082000000,866,INVE,133214.0,8.1388,8.68,7.9,8.92,7.57,1609736400000,1636
1561,2727567.0,29.2091,29.0,29.33,29.46,28.89,1610082000000,17897,INVH,3433367.0,28.8269,29.75,28.58,29.89,28.53,1609736400000,26404
1562,12624.0,25.7074,25.8,26.08,26.51,25.19,1610082000000,377,INZY,48664.0,22.6332,21.52,23.37,24.0699,20.8676,1609736400000,881
1563,1342124.0,60.606,59.03,61.04,61.2,58.13,1610082000000,16419,IONS,925215.0,56.4832,56.87,56.78,57.03,55.57,1609736400000,10298
1564,288839.0,98.7305,101.57,97.85,102.55,96.74,1610082000000,2785,IOSP,120741.0,89.8347,91.28,89.56,92.54,88.64,1609736400000,2579
1565,1584684.0,50.2261,49.42,50.52,51.73,48.655,1610082000000,21502,IOVA,1164576.0,46.1907,46.75,46.26,47.185,45.02,1609736400000,15958
1566,2093205.0,51.4835,52.25,51.48,52.41,50.646,1610082000000,20365,IP,2680118.0,48.6167,49.64,48.49,49.98,48.135,1609736400000,24745
1567,71291.0,60.9793,61.62,61.14,61.86,60.24,1610082000000,1432,IPAR,111664.0,59.5058,60.64,59.24,60.65,58.78,1609736400000,1733
1568,3788291.0,24.4135,24.45,24.34,24.675,24.15,1610082000000,24810,IPG,3226092.0,23.2241,23.47,23.14,23.621,23.045,1609736400000,26059
1569,270719.0,241.8772,235.0,241.52,246.5495,234.99,1610082000000,7271,IPGP,277936.0,221.1538,223.91,218.21,227.4,216.99,1609736400000,7911
1570,453922.0,23.6112,26.41,23.62,26.61,22.31,1610082000000,4440,IPI,464867.0,23.7506,24.45,23.3,25.11,22.5,1609736400000,5672
1571,12087631.0,13.9426,14.11,14.0,14.65,13.33,1610082000000,56875,IPOF,3597717.0,12.1718,12.45,12.32,12.6,11.72,1609736400000,17155
1572,811750.0,190.2652,188.0,191.08,192.0,187.53,1610082000000,16955,IQV,1057830.0,177.186,178.44,176.6,179.81,174.28,1609736400000,20548
1573,1671057.0,46.3935,47.13,46.4,47.46,45.83,1610082000000,14291,IR,2259209.0,44.4722,45.68,44.31,45.76,43.84,1609736400000,17756
1574,752422.0,43.4046,42.8,43.2,44.5,42.57,1610082000000,10853,IRDM,660678.0,38.6602,39.53,38.76,39.8,37.71,1609736400000,8243
1575,2501358.0,28.6713,28.77,28.55,29.02,28.525,1610082000000,18317,IRM,4959223.0,28.8409,30.0,28.66,30.0,28.4604,1609736400000,36610
1576,17887.0,23.3588,23.4278,23.33,23.56,23.16,1610082000000,475,IRMD,20644.0,22.7186,22.89,22.61,23.19,22.5,1609736400000,844
1577,2551.0,21.1158,21.2794,21.0,21.2794,21.0,1610082000000,13,IROQ,2707.0,17.6525,16.36,18.5,18.5,16.36,1594180800000,28
1578,421408.0,13.246,13.25,13.33,13.33,13.1,1610082000000,3274,IRT,471841.0,13.1334,13.45,13.05,13.56,13.01,1609736400000,4547
1579,518578.0,214.529,222.0,214.89,223.8,207.39,1610082000000,10559,IRTC,302016.0,226.1199,235.21,227.97,236.745,222.16,1609736400000,8271
1580,844982.0,11.8302,11.79,11.86,11.95,11.645,1610082000000,8220,IRWD,1138082.0,11.1994,11.44,11.18,11.44,11.08,1609736400000,9687
1581,1791874.0,11.3576,11.58,11.43,11.7,11.21,1610082000000,11443,ISBC,1858343.0,10.5311,10.64,10.56,10.695,10.395,1609736400000,13090
1582,47070.0,19.1374,18.8,19.26,20.16,18.3246,1610082000000,531,ISDR,65020.0,17.268,17.53,17.3,17.7406,16.8,1609736400000,419
1583,507957.0,6.6297,6.78,6.635,6.87,6.5,1610082000000,4180,ISEE,699585.0,6.8778,7.0,6.895,7.01,6.72,1609736400000,5473
1584,47030.0,8.0227,8.01,8.16,8.1999,7.75,1610082000000,345,ISIG,2136018.0,7.935,4.95,7.31,10.41,4.76,1609736400000,12630
1585,20690764.0,1.4243,1.44,1.4,1.55,1.36,1610082000000,32748,ISR,498772.0,0.552,0.566,0.5637,0.57,0.5401,1593576000000,1023
1586,1428585.0,272.1129,268.0733,272.9167,275.1316,268.02,1610082000000,17888,ISRG,1781586.0,267.1285,275.28,266.6667,275.28,262.96,1609736400000,25424
1587,55825.0,6.0562,6.15,6.01,6.16,5.93,1610082000000,258,ISSC,42843.0,7.208,6.87,7.0,7.5,6.84,1601524800000,399
1588,6780.0,17.6767,17.65,17.7,17.81,17.56,1610082000000,176,ISTR,15657.0,16.5509,16.72,16.5,16.855,16.5,1609736400000,191
1589,381526.0,168.513,166.21,169.1,169.3,166.21,1610082000000,8116,IT,443080.0,157.7291,159.89,158.07,160.66,155.32,1609736400000,10156
1590,658235.0,32.9677,33.1,32.95,33.66,32.12,1610082000000,6882,ITCI,693602.0,31.4179,32.015,31.69,32.345,30.76,1609736400000,8060
1591,103064.0,82.8051,83.51,82.78,84.34,81.89,1610082000000,2057,ITGR,196822.0,79.1388,81.62,78.76,82.28,78.31,1609736400000,3406
1592,602778.0,6.7585,6.9,6.73,7.0,6.37,1610082000000,3766,ITI,161857.0,2.9615,3.04,2.96,3.06,2.89,1585713600000,1530
1593,2601.0,149.4275,150.25,147.51,150.38,147.51,1610082000000,106,ITIC,9040.0,149.7522,155.4299,148.995,155.4299,145.59,1609736400000,194
1594,461594.0,0.6363,0.65,0.64,0.66,0.622,1610082000000,731,ITP,248098.0,0.5551,0.56,0.5518,0.561,0.5502,1609736400000,737
1595,415971.0,103.2031,104.58,103.17,105.78,101.86,1610082000000,7140,ITRI,277106.0,95.6642,97.06,95.65,97.54,93.86,1609736400000,4733
1596,364470.0,81.6226,82.54,81.4,82.9,80.405,1610082000000,5286,ITT,395787.0,75.4646,77.43,75.08,77.81,74.46,1609736400000,6771
1597,870368.0,208.5108,210.06,208.96,210.2,205.3301,1610082000000,15442,ITW,1455459.0,204.09,209.37,203.13,209.37,201.5,1609736400000,24643
1598,155117.0,10.0984,10.15,10.12,10.26,9.9,1610082000000,1772,IVC,286646.0,8.8799,9.01,8.87,9.34,8.71,1609736400000,2924
1599,6329617.0,3.4077,3.46,3.46,3.46,3.35,1610082000000,15550,IVR,9222396.0,3.2964,3.42,3.3,3.42,3.22,1609736400000,22387
1600,861617.0,113.434,114.61,113.52,114.66,112.105,1610082000000,10000,J,833324.0,96.6044,94.62,96.37,97.32,94.48,1601870400000,11204
1601,230277.0,97.0812,96.93,97.39,97.68,96.31,1610082000000,4649,JACK,491063.0,80.9528,81.53,80.78,82.065,79.58,1601265600000,8670
1602,96089315.6667,11.6898,9.78,12.0,13.41,9.6,1610082000000,680779,JAGX,115820787.0,4.1451,2.646,5.34,5.55,2.61,1609736400000,402871
1603,165879.0,5.1174,5.21,5.04,5.225,4.94,1610082000000,483,JAKK,162836.0,4.8432,4.96,4.92,4.99,4.72,1609736400000,875
1604,504134.0,33.4358,33.2,33.6,34.2,32.7215,1610082000000,4379,JAMF,713328.0,29.4449,29.99,29.53,30.13,28.82,1609736400000,6967
1605,720690.0,161.6359,163.54,161.4,164.705,159.645,1610082000000,12981,JAZZ,898514.0,160.9791,162.01,160.4,164.74,159.08,1609736400000,13998
1606,280873.0,30.0845,30.05,30.11,30.31,29.902,1610082000000,3656,JBGS,364513.0,30.3093,31.3,30.16,31.38,30.15,1609736400000,4818
1607,675182.0,150.4887,149.14,149.35,152.69,148.365,1610082000000,12527,JBHT,834012.0,135.0903,136.23,134.84,137.8,133.98,1609736400000,15398
1608,686643.0,44.5665,45.0,44.46,45.09,43.86,1610082000000,8174,JBL,913237.0,34.1597,34.17,34.4,34.465,33.63,1598932800000,9244
1609,6749936.0,14.7169,14.75,14.69,14.93,14.5,1610082000000,35306,JBLU,8512310.0,14.1215,14.65,14.03,14.665,13.94,1609736400000,46364
1610,36381.0,81.9247,83.31,82.33,84.14,80.98,1610082000000,1410,JBSS,158747.0,82.0951,82.45,81.9,83.24,81.49,1593144000000,1690
1611,191787.0,123.7515,124.05,124.65,124.775,121.56,1610082000000,4122,JBT,185048.0,112.2789,114.79,111.88,115.59,110.53,1609736400000,4278
1612,5150418.0,51.0905,51.4,51.3,51.57,50.56,1610082000000,35887,JCI,5224180.0,40.8104,41.24,40.68,41.39,40.475,1601524800000,40446
1613,4914.5,18.9012,19.6,18.9196,19.6,18.6,1610082000000,213,JCS,6027.75,17.802,17.68,17.6,18.28,17.2,1609736400000,212
1614,1931348.0,26.2348,26.39,26.39,26.45,26.035,1610082000000,16497,JEF,2169884.0,23.2965,23.21,23.31,23.53,23.0,1606798800000,17608
1615,418475.0,26.4804,27.24,26.41,27.3,26.06,1610082000000,3283,JELD,483111.0,24.3404,25.61,24.4,25.61,23.59,1609736400000,4654
1616,1203839.0,33.9868,34.22,33.92,34.39,33.51,1610082000000,10846,JHG,633987.0,31.655,32.76,31.38,32.95,31.235,1609736400000,6942
1617,28430.0,3.572,3.74,3.6,3.74,3.515,1610082000000,223,JILL,19902.2,5.9585,6.0,5.95,6.1,5.85,1580706000000,554
1618,113263.0,153.9897,154.92,154.44,154.92,152.57,1610082000000,2660,JJSF,109265.0,130.6297,129.85,130.38,131.79,129.795,1601265600000,2850
1619,483865.0,166.0356,165.5,166.95,167.49,164.66,1610082000000,11447,JKHY,388598.0,183.8085,184.81,183.83,184.93,180.67,1593576000000,8881
1620,277070.0,149.6612,148.7,149.69,151.93,147.615,1610082000000,6022,JLL,234758.0,143.1269,149.82,142.33,149.82,141.39,1609736400000,6326
1621,478598.0,7.0401,6.75,7.31,7.35,6.7201,1610082000000,2847,JNCE,244167.0,6.8216,7.05,6.77,7.13,6.61,1609736400000,2397
1622,4162207.0,23.936,23.88,23.8,24.215,23.79,1610082000000,28240,JNPR,5365152.0,22.5577,22.5,22.61,22.72,22.385,1609736400000,29342
1623,556329.0,1.0593,1.06,1.06,1.08,1.04,1610082000000,809,JOB,2456227.0,1.1352,1.03,1.19,1.2,1.0,1601524800000,3939
1624,365727.0,43.2856,44.85,43.43,44.85,42.3624,1610082000000,4081,JOE,425328.0,41.6792,42.6,41.61,42.88,40.74,1609736400000,5053
1625,28547.0,117.2112,117.96,117.36,118.82,114.43,1610082000000,680,JOUT,29149.0,89.1294,86.82,88.91,89.95,86.82,1601870400000,980
1626,9200.0,6.0081,6.03,6.07,6.07,5.965,1610082000000,82,JRSH,762.0,4.6936,4.4,4.91,4.95,4.4,1585713600000,15
1627,242996.0,54.1401,54.75,54.1,55.07,53.26,1610082000000,3941,JRVR,263599.0,48.861,49.24,48.69,49.99,48.33,1609736400000,3126
1628,24064.0,24.6046,24.3,24.69,25.07,24.03,1610082000000,235,JSM,46658.0,24.9686,25.0,24.99,25.15,23.94,1609736400000,252
1629,20519.0,3.9523,3.99,3.935,4.0,3.92,1610082000000,195,JVA,13995.0,3.7433,3.76,3.73,3.8136,3.65,1604293200000,121
1630,305128.0,48.0278,48.03,47.99,48.56,47.64,1610082000000,4564,JW.A,243304.0,36.255,36.4,36.3,37.22,35.8,1588305600000,3727
1631,4094073.0,34.1237,33.68,34.24,34.75,32.75,1610082000000,37771,JWN,2046248.0,37.616,37.0,37.52,38.12,36.76,1580706000000,20980
1632,103945.0,28.8576,28.75,28.88,29.6,28.01,1610082000000,1375,JYNT,139710.0,27.4404,26.75,27.27,28.26,26.28,1609736400000,1840
1633,120652.0,106.7331,107.73,107.08,108.215,105.27,1610082000000,2990,KALU,139258.0,96.7722,101.055,95.99,102.39,95.19,1609736400000,2739
1634,172920.0,17.3462,17.75,16.64,18.2041,16.31,1610082000000,1614,KALV,109872.0,10.4483,10.5,10.73,10.97,9.77,1588305600000,1815
1635,140055.0,57.3151,58.42,57.4,58.69,56.43,1610082000000,1578,KAMN,144986.0,55.3907,57.73,55.23,57.73,54.49,1609736400000,3151
1636,1063046.0,20.1002,20.0,20.08,20.335,19.9,1610082000000,7991,KAR,1492236.0,18.5348,18.99,18.4,19.11,18.275,1609736400000,11706
1637,208539.0,12.5904,12.715,12.63,12.94,12.41,1610082000000,2396,KBAL,103782.0,11.1646,11.57,11.02,11.83,11.01,1593576000000,1261
1638,1427622.0,33.2777,34.44,33.04,34.44,32.7,1610082000000,12059,KBH,1417752.0,34.6981,35.52,34.46,35.69,34.28,1606798800000,13672
1639,901746.0,31.6127,31.74,31.81,31.945,31.01,1610082000000,10797,KBR,1816567.0,29.9844,31.11,29.75,31.23,29.62,1609736400000,15447
1640,118645.0,16.1046,16.45,16.35,16.82,15.47,1610082000000,1600,KDNY,102113.0,15.8008,15.99,15.97,16.4,15.09,1609736400000,1229
1641,4995127.0,31.8101,31.62,32.0,32.02,31.51,1610082000000,37337,KDP,4293749.0,31.4749,32.07,31.59,32.16,31.035,1609736400000,35310
1642,92614.0,17.2722,17.51,17.11,17.58,17.02,1610082000000,1019,KE,38083.0,12.7767,13.5,12.49,13.59,12.45,1593576000000,674
1643,1258.0,11.9129,11.79,12.0,12.0707,11.69,1610082000000,20,KEQU,562.0,10.6109,11.101,10.5,11.101,10.5,1588564800000,16
1644,308097.0,56.7742,57.31,56.37,57.97,56.14,1610082000000,5432,KEX,412470.0,51.8168,51.99,51.52,52.83,51.23,1609736400000,6062
1645,6548876.0,18.2295,18.45,18.24,18.47,17.915,1610082000000,34058,KEY,8643682.0,16.2615,16.58,16.29,16.58,16.03,1609736400000,35422
1646,2221383.0,145.6497,140.91,146.8,147.02,140.91,1610082000000,26110,KEYS,813800.0,104.9533,105.37,104.74,106.62,103.94,1604293200000,13268
1647,2319.0,6.3356,6.36,6.31,6.36,6.31,1610082000000,21,KFFB,192.0,6.7813,6.7601,6.7601,6.7601,6.7601,1593576000000,4
1648,78730.0,44.2952,44.91,44.13,45.76,43.71,1610082000000,1727,KFRC,190872.0,42.7631,42.54,42.66,43.74,42.1574,1609736400000,2232
1649,173388.0,5.1327,4.82,5.355,5.5,4.8,1610082000000,598,KFS,13184.0,4.6517,4.6522,4.71,4.71,4.6028,1609736400000,132
1650,472555.0,46.4737,46.5,46.27,46.95,45.93,1610082000000,5487,KFY,402568.0,27.9136,28.1,28.02,28.5,27.39,1588305600000,4937
1651,6226730.0,33.4919,33.505,33.62,33.65,33.21,1610082000000,43804,KHC,3575963.0,35.1652,35.05,35.21,35.41,34.93,1609131600000,26543
1652,108598.0,42.3782,42.52,42.59,42.86,41.59,1610082000000,2120,KIDS,201395.0,39.8234,41.23,40.07,42.11,38.955,1609736400000,3533
1653,4060796.0,15.3609,15.25,15.44,15.49,15.06,1610082000000,23276,KIM,4815456.0,14.427,15.02,14.33,15.14,14.295,1609736400000,29029
1654,2373830.0,17.8434,17.95,16.9,19.46,16.58,1610082000000,17028,KIRK,602193.0,1.1944,1.14,1.18,1.24,1.14,1580706000000,1956
1655,2272342.0,40.4008,40.41,40.49,40.85,40.0,1610082000000,15305,KKR,2302095.0,39.7342,40.52,39.65,40.69,39.18,1609736400000,19463
1656,1051805.0,283.1821,282.22,283.18,287.34,279.56,1610082000000,22572,KLAC,1262023.0,193.941,194.48,193.15,195.27,191.92,1593576000000,19924
1657,455138.0,34.6985,34.47,34.7,35.15,34.04,1610082000000,4403,KLIC,466951.0,22.8739,22.04,23.2,23.23,22.04,1601870400000,4372
1658,264300.0,9.8481,10.15,9.9,10.15,9.5169,1610082000000,2249,KLR,133743.0,9.5427,9.77,9.32,10.2,9.1416,1609736400000,957
1659,236211.0,8.014,7.92,8.04,8.29,7.62,1610082000000,1270,KLXE,49548.0,19.6265,20.2,19.25,20.5,19.15,1580706000000,2178
1660,1673100.0,131.3032,131.5,131.76,132.18,130.34,1610082000000,26064,KMB,1865959.0,133.4221,134.35,133.4,134.9,132.49,1609736400000,28189
1661,641165.0,39.7312,40.37,39.8,40.59,39.0,1610082000000,7146,KMT,432767.0,27.9773,28.9,27.67,29.13,27.57,1593576000000,5497
1662,1623291.0,102.0311,100.33,102.1,103.15,100.33,1610082000000,23573,KMX,1844099.0,87.9454,87.3,89.74,89.84,85.22,1583125200000,21698
